,order_id,product_id,category_id,category_code,brand,price,user_id,qntProdotto
34,2298018598116917482,1515966223509104973,2.2681054282503951e+18,electronics.telephone,panasonic,29.14,1.5159156254522007e+18,7
35,2298021217040335364,1515966223509127692,2.2681054301629967e+18,electronics.audio.headphone,sony,9.24,1.515915625452214e+18,8
36,2298026333160079366,1515966223509259935,2.2681054301629967e+18,electronics.audio.headphone,panasonic,3.45,1.5159156254416315e+18,18
37,2298032794787381933,1515966223509088650,2.268105407220156e+18,computers.notebook,lenovo,479.14,1.515915625452208e+18,3
38,2298033587376620288,1515966223509105283,2.268105428166509e+18,electronics.smartphone,xiaomi,148.82,1.5159156254522148e+18,28
39,2298039440460742945,2273948190023614610,2.2681054065490668e+18,computers.peripherals.mouse,razer,39.1,1.515915625514808e+18,11
40,2298039596253970735,1515966223509089826,2.2681054065490668e+18,computers.peripherals.mouse,delux,6.0,1.51591562544473e+18,19
41,2298042329916768810,1515966223509089896,2.268105426648171e+18,electronics.tablet,prestigio,81.0,1.515915625452208e+18,16
42,2298045970010604429,1515966223509089685,2.268105407220156e+18,computers.notebook,asus,289.33,1.5159156254489073e+18,24
43,2298048720828104841,1515966223509283412,2.2681054065490668e+18,computers.peripherals.mouse,steelseries,92.57,1.5159156254467986e+18,4
44,2298049449580036302,1515966223509127621,2.268105406456792e+18,computers.notebook,microlab,27.75,1.5159156254427154e+18,5
45,2298050286561788191,1515966223509118542,2.2681054280742344e+18,electronics.telephone,nokia,22.89,1.5159156254522437e+18,44
46,2298056278712255354,1515966223509089875,2.2681054065490668e+18,computers.peripherals.mouse,trust,7.38,1.5159156254421302e+18,19
47,2298058110532583481,2273948316532212462,2.268105428166509e+18,electronics.smartphone,huawei,254.61,1.5159156254508536e+18,67
48,2298058670690271352,1515966223509089400,2.2681054301629967e+18,electronics.audio.headphone,samsung,81.0,1.515915625452251e+18,55
49,2298059465175335107,2273948185074336135,2.2681054089649848e+18,computers.components.cooler,ship,6.23,1.51591562545225e+18,24
50,2298062845666918937,1515966223509104159,2.2681054301629967e+18,electronics.audio.headphone,hyperx,43.96,1.515915625441552e+18,12
51,2298064786681758433,1515966223509262301,2.2681054065490668e+18,computers.peripherals.mouse,bloody,25.44,1.5159156254519793e+18,14
52,2298069521983864965,1515966223509127863,2.2681054589023685e+18,computers.peripherals.joystick,sony,57.85,1.5159156254521687e+18,18
53,2298069964415828136,1515966223509122874,2.268105407933187e+18,computers.peripherals.printer,hp,152.52,1.5159156254430272e+18,25
54,2298072988148302299,1515966223509118542,2.2681054280742344e+18,electronics.telephone,nokia,22.89,1.5159156254522606e+18,44
55,2298073451031691784,1515966223509089997,2.268105409048871e+18,computers.network.router,tp-link,23.13,1.5159156254467988e+18,21
56,2298076131896591077,1515966223509570831,2.2681054098457887e+18,computers.components.hdd,toshiba,67.8,1.5159156254522647e+18,5
57,2298076586190045965,1515966223509127813,2.2681054089649848e+18,computers.components.cooler,hp,2.99,1.5159156254468111e+18,33
58,2298079065845793773,1515966223509123209,2.2681054301629967e+18,electronics.audio.headphone,honor,23.13,1.5159156254522675e+18,6
59,2298085777554276936,1515966223509123272,2.268105428166509e+18,electronics.smartphone,apple,242.8,1.5159156254500111e+18,6
60,2298091624959311994,1515966223509089754,2.268105428166509e+18,electronics.smartphone,apple,208.31,1.5159156254476616e+18,32
61,2298092744368718054,1515966223509106817,2.268105426648171e+18,electronics.tablet,samsung,162.01,1.5159156254515402e+18,14
62,2298094120956068196,1515966223509088541,2.2681054089649848e+18,computers.components.cooler,ship,9.24,1.5159156254522831e+18,61
63,2298096862688707192,1515966223509089696,2.268105406691673e+18,computers.peripherals.mouse,x-game,8.08,1.5159156254506163e+18,4
64,2298100668205892575,1515966223509089673,2.268105426648171e+18,electronics.tablet,samsung,208.31,1.5159156254425964e+18,40
65,2298104192226558226,1515966223509127579,2.268105428594328e+18,electronics.clocks,samsung,324.05,1.515915625446507e+18,5
66,2298106109350642109,1515966223509088622,2.3744989140005924e+18,electronics.video.tv,lg,370.35,1.5159156254415923e+18,70
67,2298106533830984165,1515966223509090255,2.268105409048871e+18,computers.network.router,tp-link,31.23,1.5159156254522714e+18,24
68,2298107073444971030,1515966223509117354,2.2681054589023685e+18,computers.peripherals.joystick,xbox,194.42,1.5159156254522122e+18,3
69,2298107161777013282,1515966223509088541,2.2681054089649848e+18,computers.components.cooler,ship,9.24,1.5159156254484375e+18,61
70,2298113696158711915,1515966223509104964,2.2681054282503951e+18,electronics.telephone,panasonic,37.01,1.5159156254522993e+18,11
71,2298115808309543227,1515966223509090014,2.2681054301629967e+18,electronics.audio.headphone,bloody,34.7,1.51591562545065e+18,33
72,2298116187692728672,1515966223509089646,2.268105428166509e+18,electronics.smartphone,huawei,127.29,1.515915625452302e+18,42
73,2298121516404966189,1515966223509105062,2.2681054301629967e+18,electronics.audio.headphone,jbl,53.22,1.515915625441886e+18,16
74,2298131709603873517,1515966223509104342,2.2681054301629967e+18,electronics.audio.headphone,xiaomi,25.44,1.5159156254523177e+18,210
75,2298138436864835851,1515966223509130259,2.2681054063561288e+18,computers.peripherals.keyboard,logitech,37.01,1.5159156254523238e+18,13
76,2298141855449088537,1515966223509089252,2.2681054065490668e+18,computers.peripherals.mouse,genius,5.76,1.5159156254421553e+18,46
77,2298143277787906715,1515966223509117561,2.268105408679772e+18,computers.components.hdd,samsung,138.87,1.5159156254521137e+18,32
78,2298143803560690381,1515966223509089685,2.268105407220156e+18,computers.notebook,asus,289.33,1.515915625452204e+18,24
79,2298154717869507131,1515966223509104342,2.2681054301629967e+18,electronics.audio.headphone,xiaomi,25.44,1.5159156254500874e+18,210
80,2298165996101304765,1515966223509089406,2.268105428166509e+18,electronics.smartphone,apple,1433.54,1.5159156254521825e+18,8
81,2298167297610613283,2273948216422563972,2.2681054408249188e+18,computers.components.cpu,kenwood,416.64,1.5159156254523397e+18,4
82,2298167387502936623,1515966223509104159,2.2681054301629967e+18,electronics.audio.headphone,hyperx,43.96,1.5159156254481864e+18,12
83,2298167690180690506,1515966223509089399,2.268105428166509e+18,electronics.smartphone,huawei,416.64,1.5159156254417006e+18,16
84,2298167690180690506,1515966223509131626,2.2681054301629967e+18,electronics.audio.headphone,sony,18.5,1.5159156254417006e+18,4
85,2298168894096933549,1515966223509107790,2.3744989140005924e+18,electronics.video.tv,samsung,925.9,1.5159156254523482e+18,5
86,2298173760605257768,1515966223509089470,2.268105409048871e+18,computers.network.router,tp-link,27.75,1.5159156254523315e+18,75
87,2298175846491357353,1515966223509122666,2.2681054301629967e+18,electronics.audio.headphone,samsung,8.08,1.5159156254459382e+18,20
88,2298185261302940462,2273948308370096764,2.268105409048871e+18,computers.network.router,altel,57.85,1.5159156254461169e+18,61
89,2298185810354111317,1515966223509106007,2.2681054065490668e+18,computers.peripherals.mouse,hyperx,69.42,1.5159156254523604e+18,12
90,2298185810354111317,2273948299721441723,2.268105406691673e+18,computers.peripherals.mouse,hyperx,16.18,1.5159156254523604e+18,3
91,2298185810354111317,1515966223509104225,2.2681054063561288e+18,computers.peripherals.keyboard,hyperx,129.61,1.5159156254523604e+18,1
92,2298187955195347950,1515966223509089400,2.2681054301629967e+18,electronics.audio.headphone,samsung,81.0,1.5159156254425595e+18,55
93,2298198482294407724,1515966223509089250,2.268105409225032e+18,computers.peripherals.monitor,lg,121.5,1.515915625510897e+18,14
94,2298204960245941156,2273948227386474768,2.2681054301629967e+18,electronics.audio.headphone,jbl,10.86,1.5159156254523656e+18,72
95,2298218229413184091,1515966223509090092,2.2681054065490668e+18,computers.peripherals.mouse,logitech,77.52,1.5159156254493893e+18,27
96,2298226069716599729,1515966223509089779,2.3744989140005924e+18,electronics.video.tv,lg,416.64,1.5159156254423396e+18,52
97,2298227680488718341,1515966223509089427,2.2681054063561288e+18,computers.peripherals.keyboard,trust,18.5,1.5159156254410176e+18,8
98,2298235852712575351,1515966223509090277,2.268105406456792e+18,computers.notebook,microlab,27.75,1.515915625452384e+18,8
99,2298251088026928061,2273948248047616169,2.2681054065490668e+18,computers.peripherals.mouse,delux,5.07,1.515915625452414e+18,46
100,2298304586399613592,2273948308370096764,2.268105409048871e+18,computers.network.router,altel,57.85,1.5159156254523249e+18,61
101,2298366651109736846,2273948299721441724,2.268105406691673e+18,computers.peripherals.mouse,hyperx,20.81,1.5159156254416077e+18,11
102,2298366651109736846,1515966223509089426,2.2681054063561288e+18,computers.peripherals.keyboard,genius,20.81,1.5159156254416077e+18,9
103,2298366651109736846,1515966223509117399,2.2681054065490668e+18,computers.peripherals.mouse,razer,66.88,1.5159156254416077e+18,2
104,2298444704590594104,1515966223509089673,2.268105426648171e+18,electronics.tablet,samsung,208.31,1.5159156254469455e+18,40
105,2298463414013395188,1515966223509089717,2.2681054063561288e+18,computers.peripherals.keyboard,bloody,43.96,1.5159156254410337e+18,24
106,2298463414013395188,1515966223509090014,2.2681054301629967e+18,electronics.audio.headphone,bloody,34.7,1.5159156254410337e+18,33
107,2298463414013395188,2273948222462362114,2.268105409225032e+18,computers.peripherals.monitor,samsung,92.57,1.5159156254410337e+18,34
108,2298463872006226201,1515966223509089687,2.268105409048871e+18,computers.network.router,altel,41.64,1.515915625452407e+18,52
109,2298466333374808517,1515966223509115709,2.268105407220156e+18,computers.notebook,apple,1041.64,1.5159156254419625e+18,5
110,2298466518452666842,1515966223509132017,2.2681054301629967e+18,electronics.audio.headphone,plantronics,37.01,1.5159156254413837e+18,13
111,2298466609368400353,1515966223509235865,2.2681054301629967e+18,electronics.audio.headphone,huawei,196.74,1.5159156254525138e+18,2
112,2298474283074060293,1515966223509089729,2.268105409048871e+18,computers.network.router,d-link,13.87,1.515915625446983e+18,1
113,2298474283074060293,1515966223509089559,2.268105409048871e+18,computers.network.router,tp-link,25.9,1.515915625446983e+18,6
114,2298474845135962168,1515966223509088567,2.268105428166509e+18,electronics.smartphone,apple,856.23,1.5159156254439306e+18,118
115,2298476630198190267,1515966223510388006,2.268105406750393e+18,computers.notebook,china,13.87,1.5159156254436032e+18,10
116,2298480392950252023,1515966223509104702,2.268105407220156e+18,computers.notebook,hp,624.98,1.5159156254525005e+18,11
117,2298480415775654392,1515966223509117162,2.268105407933187e+18,computers.peripherals.printer,canon,240.49,1.515915625452519e+18,26
118,2298484673430422366,1515966223509123089,2.268105428166509e+18,electronics.smartphone,vivo,150.44,1.5159156254525197e+18,27
119,2298486303378899913,1515966223509131981,2.2681054080254607e+18,computers.peripherals.printer,hp,115.49,1.5159156254419625e+18,3
120,2298486975885213698,1515966223509117329,2.2681054301629967e+18,electronics.audio.headphone,sony,45.12,1.5159156254525268e+18,11
121,2298487921985978443,1515966223509127915,2.2681054301629967e+18,electronics.audio.headphone,huawei,9.24,1.515915625451426e+18,24
122,2298489559668752595,1515966223509336555,2.2681054301629967e+18,electronics.audio.headphone,samsung,12.71,1.5159156254517842e+18,5
123,2298489559668752595,2273948310383362712,2.26810540701044e+18,computers.notebook,trust,9.24,1.5159156254517842e+18,30
124,2298496790715958127,1515966223509089687,2.268105409048871e+18,computers.network.router,altel,41.64,1.5159156254485788e+18,52
125,2298501087746851026,1515966223509089470,2.268105409048871e+18,computers.network.router,tp-link,27.75,1.515915625452004e+18,75
126,2298501236074217694,1515966223509089470,2.268105409048871e+18,computers.network.router,tp-link,27.75,1.5159156254486308e+18,75
127,2298501690577387767,1515966223509108049,2.2681054065490668e+18,computers.peripherals.mouse,genius,14.56,1.5159156254525325e+18,16
128,2298501700962484473,1515966223509107006,2.268105428166509e+18,electronics.smartphone,xiaomi,110.86,1.5159156254419625e+18,43
129,2298502464837517631,1515966223509088622,2.3744989140005924e+18,electronics.video.tv,lg,370.35,1.5159156254525325e+18,70
130,2298502613575926107,1515966223509128979,2.3224765103063706e+18,computers.gaming,sony,169.65,1.515915625443482e+18,1
131,2298503935561826775,1515966223509089646,2.268105428166509e+18,electronics.smartphone,huawei,127.29,1.5159156254525353e+18,42
132,2298504359975059969,1515966223509262618,2.2681054089649848e+18,computers.components.cooler,moshi,24.28,1.515915625452532e+18,5
133,2298504359975059969,1515966223509381957,2.268105409938064e+18,computers.components.memory,zeppelin,15.25,1.515915625452532e+18,1
134,2298504359975059969,2273948181022638226,2.2681054065490668e+18,computers.peripherals.mouse,logitech,20.81,1.515915625452532e+18,7
135,2298504359975059969,1515966223509117096,2.268105428166509e+18,electronics.smartphone,huawei,161.78,1.515915625452532e+18,14
136,2298504359975059969,1515966223509127640,2.268105428594328e+18,electronics.clocks,apple,532.38,1.515915625452532e+18,6
137,2298504359975059969,1515966223509089501,2.268105407220156e+18,computers.notebook,asus,305.53,1.515915625452532e+18,4
138,2298504424382792200,1515966223509105273,2.2681054065490668e+18,computers.peripherals.mouse,bloody,18.5,1.5159156254515205e+18,69
139,2298510429955031145,2273948222336532859,2.268105408679772e+18,computers.components.hdd,portcase,1.16,1.5159156254515402e+18,5
140,2298512957459399011,2273948227386474768,2.2681054301629967e+18,electronics.audio.headphone,jbl,10.86,1.515915625448327e+18,72
141,2298513119250481525,1515966223509089646,2.268105428166509e+18,electronics.smartphone,huawei,127.29,1.515915625452524e+18,42
142,2298517335901733666,1515966223509104264,2.268105428166509e+18,electronics.smartphone,oppo,138.87,1.5159156254450483e+18,11
143,2298519097702351816,1515966223509089064,2.268105428166509e+18,electronics.smartphone,apple,810.16,1.5159156254523095e+18,15
144,2298520781488914556,1515966223509122538,2.2681054065490668e+18,computers.peripherals.mouse,logitech,109.93,1.51591562544254e+18,4
145,2298520794692583549,1515966223509261504,2.2681054301629967e+18,electronics.audio.headphone,samsung,8.08,1.5159156254525286e+18,12
146,2298520794692583549,1515966223509261491,2.2681054065490668e+18,computers.peripherals.mouse,genius,14.56,1.5159156254525286e+18,19
147,2298520794692583549,1515966223509122666,2.2681054301629967e+18,electronics.audio.headphone,samsung,8.08,1.5159156254525286e+18,20
148,2298520846232191111,1515966223509088625,2.3744989140005924e+18,electronics.video.tv,lg,543.96,1.515915625452509e+18,41
149,2298526250039247566,1515966223509088613,2.2681054301629967e+18,electronics.audio.headphone,apple,203.68,1.515915625443479e+18,185
150,2298528426396484539,1515966223509088510,2.268105428166509e+18,electronics.smartphone,huawei,127.29,1.515915625452532e+18,30
151,2298529105244586002,1515966223510387721,2.2681054248697856e+18,electronics.telephone,pgytech,9.24,1.515915625449331e+18,2
152,2298530756483350721,1515966223509104302,2.268105409225032e+18,computers.peripherals.monitor,samsung,134.24,1.5159156254433295e+18,15
153,2298531409469374718,1515966223509122852,2.268105409225032e+18,computers.peripherals.monitor,samsung,138.87,1.5159156255039224e+18,6
154,2298531605242708243,1515966223509090180,2.268105428166509e+18,electronics.smartphone,huawei,161.78,1.515915625442688e+18,13
155,2298534698290250284,1515966223509104234,2.2681054062470769e+18,computers.peripherals.camera,logitech,144.65,1.5159156254460298e+18,8
156,2298545031167869601,1515966223509127511,2.3744989140005924e+18,electronics.video.tv,sony,694.42,1.5159156254496878e+18,2
157,2298547833248154584,1515966223510394247,2.2681054081177364e+18,computers.peripherals.scanner,epson,532.38,1.5159156254525688e+18,1
158,2298548426389848086,1515966223509104824,2.268105426648171e+18,electronics.tablet,apple,370.35,1.5159156254409708e+18,13
159,2298548426389848086,1515966223509088613,2.2681054301629967e+18,electronics.audio.headphone,apple,203.68,1.5159156254409708e+18,185
160,2298553009170285098,1515966223509117162,2.268105407933187e+18,computers.peripherals.printer,canon,240.49,1.5159156254419274e+18,26
161,2298560257707737525,1515966223509090053,2.268105407220156e+18,computers.notebook,hp,835.63,1.5159156254425503e+18,6
162,2298560965337154067,1515966223509104999,2.2681054301629967e+18,electronics.audio.headphone,xiaomi,74.05,1.515915625452569e+18,8
163,2298561042571067928,1515966223509090078,2.268105428166509e+18,electronics.smartphone,huawei,92.34,1.5159156254522644e+18,74
164,2298561068273762844,2273948319132680211,2.268105426648171e+18,electronics.tablet,apple,590.25,1.51591562544437e+18,8
165,2298562626138931921,1515966223509128924,2.2681054301629967e+18,electronics.audio.headphone,samsung,12.71,1.5159156254420472e+18,5
166,2298563423585174327,2273948185074336135,2.2681054089649848e+18,computers.components.cooler,ship,6.23,1.5159156254460516e+18,24
167,2298567178636493044,1515966223509105130,2.268105409048871e+18,computers.network.router,tp-link,42.8,1.515915625448868e+18,11
168,2298568045716570445,2273948222462362114,2.268105409225032e+18,computers.peripherals.monitor,samsung,92.57,1.5159156254477284e+18,34
169,2298575010878455982,1515966223509090108,2.268105428166509e+18,electronics.smartphone,huawei,231.23,1.515915625452566e+18,13
170,2298575670197879032,1515966223509104177,2.268105409048871e+18,computers.network.router,tp-link,50.9,1.515915625451401e+18,5
171,2298577680922051036,1515966223509106868,2.2681054301629967e+18,electronics.audio.headphone,samsung,104.14,1.5159156254525786e+18,26
172,2298578607955509836,1515966223509259423,2.268105428594328e+18,electronics.clocks,apple,317.11,1.5159156254525087e+18,17
173,2298579643118125786,1515966223509090255,2.268105409048871e+18,computers.network.router,tp-link,31.23,1.5159156254469386e+18,24
174,2298579652991517403,2273948308370096765,2.2681054301629967e+18,electronics.audio.headphone,jbl,53.22,1.5159156254525957e+18,4
175,2298582224015982630,1515966223509089295,2.268105407220156e+18,computers.notebook,hp,1127.29,1.5159156254412695e+18,12
176,2298582785599733868,2273948316532212462,2.268105428166509e+18,electronics.smartphone,huawei,254.61,1.5159156254523697e+18,67
177,2298583261972005041,2273948308370096764,2.268105409048871e+18,computers.network.router,altel,57.85,1.515915625441616e+18,61
178,2298585627249082841,2273948308370096764,2.268105409048871e+18,computers.network.router,altel,57.85,1.515915625452592e+18,61
179,2298585998193328647,2273948226136572726,2.2681054062470769e+18,computers.peripherals.camera,logitech,74.05,1.5159156254420378e+18,6
180,2298588002139505410,1515966223509340706,2.268105407933187e+18,computers.peripherals.printer,canon,312.48,1.515915625445515e+18,1
181,2298588002139505410,2273948226136572724,2.2681054065490668e+18,computers.peripherals.mouse,logitech,27.75,1.515915625445515e+18,2
182,2298589440668337056,1515966223509106823,2.2681054301629967e+18,electronics.audio.headphone,apple,37.01,1.5159156254526062e+18,12
183,2298590293420670991,1515966223509089483,2.268105428166509e+18,electronics.smartphone,huawei,92.34,1.5159156254931625e+18,32
184,2298590869491548259,1515966223509088625,2.3744989140005924e+18,electronics.video.tv,lg,543.96,1.5159156254525755e+18,41
185,2298591932353347813,1515966223509088613,2.2681054301629967e+18,electronics.audio.headphone,apple,203.68,1.5159156254506437e+18,185
186,2298591932353347813,1515966223509088564,2.2681054301629967e+18,electronics.audio.headphone,apple,324.05,1.5159156254506437e+18,63
187,2298593930712711637,1515966223509089562,2.268105407220156e+18,computers.notebook,apple,1041.64,1.515915625452057e+18,14
188,2298594292957970946,2273948248047616169,2.2681054065490668e+18,computers.peripherals.mouse,delux,5.07,1.5159156254520154e+18,46
189,2298600487651377407,1515966223509117072,2.26810540701044e+18,computers.notebook,trust,24.05,1.5159156254417183e+18,20
190,2298601921046380970,1515966223509104957,2.2681054063561288e+18,computers.peripherals.keyboard,delux,12.25,1.51591562545261e+18,8
191,2298607596082299054,2273948223091508111,2.2681054062470769e+18,computers.peripherals.camera,logitech,33.54,1.5159156254526024e+18,23
192,2298610886530564703,1515966223509260389,2.2681054102064988e+18,computers.components.power_supply,cougar,44.42,1.5159156254526185e+18,3
193,2298614539601575993,1515966223509719453,2.2681054301629967e+18,electronics.audio.headphone,none,16.18,1.5159156254441618e+18,1
194,2298614539601575993,2273948254825611802,2.2681054301629967e+18,electronics.audio.headphone,onanoff,11.55,1.5159156254441618e+18,1
195,2298614738747129940,2273948305970954914,2.2681054063561288e+18,computers.peripherals.keyboard,rapoo,32.38,1.5159156254526103e+18,24
196,2298618394854818334,1515966223509089308,2.268105428166509e+18,electronics.smartphone,huawei,127.29,1.5159156254526254e+18,27
197,2298618850222015060,1515966223509630882,2.2681054102064988e+18,computers.components.power_supply,deepcool,34.47,1.5159156254414415e+18,1
198,2298618850222015060,1515966223509647299,2.2681054106762609e+18,computers.components.cooler,deepcool,6.69,1.5159156254414415e+18,1
199,2298620217019859744,2273948241915544392,2.268105428166509e+18,electronics.smartphone,apple,416.41,1.515915625441286e+18,2
200,2298620358971884340,2273948218930758560,2.2681054301629967e+18,electronics.audio.headphone,samsung,12.71,1.51591562544939e+18,24
201,2298628037341610825,1515966223509090078,2.268105428166509e+18,electronics.smartphone,huawei,92.34,1.515915625452627e+18,74
202,2298628425767715698,1515966223509104166,2.268105428166509e+18,electronics.smartphone,oppo,138.87,1.515915625451952e+18,18
203,2298629981393125454,2273948319057183658,2.2681054301629967e+18,electronics.audio.headphone,huawei,77.52,1.5159156254412785e+18,11
204,2298634345591603828,1515966223509090014,2.2681054301629967e+18,electronics.audio.headphone,bloody,34.7,1.5159156254427732e+18,33
205,2298636384316949386,1515966223509104166,2.268105428166509e+18,electronics.smartphone,oppo,138.87,1.515915625451952e+18,18
206,2298638009592971380,1515966223509104250,2.2681054301629967e+18,electronics.audio.headphone,hyperx,113.4,1.5159156254526318e+18,13
207,2298638656572752072,1515966223509089562,2.268105407220156e+18,computers.notebook,apple,1041.64,1.5159156254477153e+18,14
208,2298641150891786749,1515966223509104943,2.268105421933773e+18,electronics.audio.microphone,trust,37.01,1.515915625452268e+18,76
209,2298641150891786749,1515966223509104361,2.2681054301629967e+18,electronics.audio.headphone,panasonic,10.39,1.515915625452268e+18,14
210,2298644435895845790,1515966223509105095,2.268105428594328e+18,electronics.clocks,apple,486.09,1.515915625446185e+18,9
211,2298644555047633841,1515966223509104892,2.268105428166509e+18,electronics.smartphone,apple,1387.01,1.5159156254521715e+18,35
212,2298649748325794332,1515966223509130870,2.268105426648171e+18,electronics.tablet,lenovo,215.25,1.5159156254525204e+18,3
213,2298651672655692584,1515966223509089052,2.3744989140005924e+18,electronics.video.tv,lg,358.77,1.5159156254500943e+18,30
214,2298652258910339960,1515966223509104824,2.268105426648171e+18,electronics.tablet,apple,370.35,1.515915625451508e+18,13
215,2298654982792020149,1515966223509089646,2.268105428166509e+18,electronics.smartphone,huawei,127.29,1.5159156254526615e+18,42
216,2298655915420680475,1515966223509090108,2.268105428166509e+18,electronics.smartphone,huawei,231.23,1.5159156254526582e+18,13
217,2298661103766340513,1515966223509104389,2.268105428166509e+18,electronics.smartphone,apple,1387.01,1.5159156254521715e+18,7
218,2298662693357224029,1515966223509261491,2.2681054065490668e+18,computers.peripherals.mouse,genius,14.56,1.5159156254526502e+18,19
219,2298664332776440091,2273948305979343539,2.2681054065490668e+18,computers.peripherals.mouse,rapoo,21.97,1.515915625452638e+18,1
220,2298665605395382715,1515966223509088622,2.3744989140005924e+18,electronics.video.tv,lg,370.35,1.5159156254526395e+18,70
221,2298667173536596604,2273948223091508111,2.2681054062470769e+18,computers.peripherals.camera,logitech,33.54,1.515915625445439e+18,23
222,2298671506529452191,1515966223509260344,2.2681054065490668e+18,computers.peripherals.mouse,logitech,11.55,1.5159156255058268e+18,15
223,2298674130184045016,1515966223509105273,2.2681054065490668e+18,computers.peripherals.mouse,bloody,18.5,1.515915625448807e+18,69
224,2298676246537568983,1515966223509104361,2.2681054301629967e+18,electronics.audio.headphone,panasonic,10.39,1.5159156254526618e+18,14
225,2298682924439962080,1515966223509104343,2.268105421933773e+18,electronics.audio.microphone,hyperx,138.87,1.5159156254520937e+18,28
226,2298683304385184268,1515966223509106028,2.2681054065490668e+18,computers.peripherals.mouse,zowie,99.51,1.5159156254525612e+18,8
227,2298686726400377780,1515966223509127912,2.268105407220156e+18,computers.notebook,asus,412.01,1.5159156254492262e+18,16
228,2298690541270860174,1515966223509104342,2.2681054301629967e+18,electronics.audio.headphone,xiaomi,25.44,1.5159156254503808e+18,210
